x,Australia_m_15-34,Australia_m_35-64,Australia_m_65+,Australia_w_15-34,Australia_w_35-64,Australia_w_65+,Canada_m_15-34,Canada_m_35-64,Canada_m_65+,Canada_w_15-34,Canada_w_35-64,Canada_w_65+
101,8.104576729703195e-4,0.0010469391729415925,8.439549954434515e-4,1.1521045691256287e-4,1.9550995192668352e-4,7.511461321827383e-5,8.62075255175424e-4,9.56019677221109e-4,7.197450156620461e-4,7.795620824665032e-5,1.2878455313926644e-4,3.8164979705025055e-5
102,7.862523012243022e-4,0.0010170093501012923,8.175583800727715e-4,1.0942190282883403e-4,1.8649761523424944e-4,7.096174613354589e-5,8.358697991795658e-4,9.273051769692816e-4,6.955644342434133e-4,7.365023006864532e-5,1.2224514951384943e-4,3.575605430335544e-5
103,7.62789704425865e-4,9.879608685996555e-4,7.920079893982873e-4,1.0392786211556539e-4,1.779070111740445e-4,6.704085102286402e-5,8.104820306008882e-4,8.994765372854481e-4,6.722137175784001e-4,6.958455841053377e-5,1.1604190870680212e-4,3.350036258077716e-5
104,7.400461422905806e-4,9.597665820439388e-4,7.672756822523192e-4,9.87131008047375e-5,1.6971800356698887e-4,6.33387974702778e-5,7.858854174191842e-4,8.725053078558913e-4,6.496634847256664e-4,6.574560303398236e-5,1.1015726920408506e-4,3.1388061641738865e-5
105,7.179986816096873e-4,9.324002395725792e-4,7.433343063184431e-4,9.376319046549668e-5,1.6191144427032047e-4,5.98432112803293e-5,7.620543409313858e-4,8.463640094167108e-4,6.27885444097328e-4,6.212055574810253e-5,1.0457460681409549e-4,2.9409948749943414e-5
106,6.966251661830405e-4,9.058364531506894e-4,7.201576604275754e-4,8.906446432782302e-5,1.5446912285621293e-4,5.654242991521092e-5,7.389640614322071e-4,8.210260974794569e-4,6.068523502230915e-4,5.869734436062774e-5,9.927818317695821e-5,2.755741902172389e-5
107,6.759041880240464e-4,8.800506662385439e-4,6.977204584664236e-4,8.460397589339081e-5,1.473737189862134e-4,5.342546063921558e-5,7.165906853521957e-4,7.964659275931484e-4,5.865379624048028e-4,5.5464589424702456e-5,9.425309721416652e-5,2.582242597421888e-5
108,6.558150597735913e-4,8.550191237648454e-4,6.75998294818516e-4,8.036945988494805e-5,1.4060875732707667e-4,5.048194119922814e-5,6.949111337810466e-4,7.726587220666028e-4,5.669170051675517e-4,5.241156360454835e-5,8.948523934178694e-5,2.419744473039432e-5
109,6.36337788263651e-4,8.307188433406235e-4,6.549676112626899e-4,7.634929539505443e-5,1.3415856486319775e-4,4.770210288142132e-5,6.739031123082743e-4,7.495805380794618e-4,5.479651304188581e-4,4.952815349504973e-5,8.496124828180319e-5,2.267543769718124e-5
110,6.174530491747296e-4,8.071275876533292e-4,6.34605665258216e-4,7.253247110387563e-5,1.2800823046980758e-4,4.507673579492602e-5,6.535450821172471e-4,7.272082371144454e-4,5.29658881232535e-4,4.680482374124045e-5,8.066847031674121e-5,2.124982254614966e-5
111,5.991421627344666e-4,7.84223837984226e-4,6.148904995497823e-4,6.890855244397221e-5,1.2214356661945485e-4,4.259715624309944e-5,6.338162322722591e-4,7.055194556472382e-4,5.119756571785232e-4,4.4232583313840426e-5,7.659492084255721e-5,1.9914442338307404e-5
